user_id,item_id,rating
869,202,1
822,150,8
229,56,10
1336,206,10
1686,373,7
316,318,8
37,127,7
1776,180,10
969,204,1
802,205,2
948,194,5
1153,19,10
195,370,8
1996,206,10
1225,96,10
568,133,1
575,131,7
469,165,10
912,168,7
166,165,10
46,140,1
989,204,10
1142,566,5
886,404,7
346,322,7
89,58,8
1972,344,9
261,318,7
1584,226,10
22,98,9
333,414,8
903,343,10
754,246,10
1722,12,10
1192,222,9
150,259,8
1237,97,5
726,359,9
1347,20,5
1611,29,10
171,151,10
14,222,10
427,394,8
1321,149,9
784,199,10
604,97,10
306,168,10
687,34,10
861,126,8
1941,19,10
1122,39,9
960,168,1
1331,206,4
1473,323,8
68,226,8
65,43,7
306,202,10
43,233,8
1175,206,10
238,115,10
142,242,9
127,297,9
828,250,9
752,267,5
1132,100,7
1845,151,10
686,204,8
282,203,9
1076,450,10
1400,214,10
1061,223,10
323,124,10
221,273,10
1197,206,10
1782,272,8
828,465,9
269,385,8
249,212,10
323,71,7
1355,326,9
605,79,10
1764,241,7
209,317,8
241,230,10
391,204,2
1883,56,8
545,168,1
862,79,7
138,175,8
349,308,10
175,86,1
282,123,10
1591,2,1
355,226,9
481,370,6
1818,41,9
483,150,10
146,206,10
796,25,10
1162,229,10
1179,203,10
875,20,8
414,83,8
1018,233,7
127,289,9
1187,168,7
47,86,10
959,20,8
39,72,10
1574,423,8
93,203,10
1458,216,9
2035,98,1
1634,96,9
476,377,5
960,211,1
757,56,9
1384,149,8
1868,225,10
473,12,10
2070,61,9
1320,83,8
411,67,1
1541,212,9
473,331,10
431,211,10
1702,390,10
2094,231,10
1140,215,8
1675,59,5
704,274,5
703,229,9
1128,86,9
1134,87,8
2076,80,10
1957,18,10
484,232,9
416,383,8
197,302,10
112,211,1
1692,25,10
2001,199,8
524,319,7
48,26,9
380,211,10
704,155,9
536,114,6
1075,114,5
487,360,10
1186,203,9
2090,238,10
1554,212,8
752,211,6
72,306,9
651,60,8
219,271,9
1546,226,10
1053,61,9
139,86,9
524,208,8
606,203,10
845,317,6
484,340,6
774,338,10
59,473,4
107,12,10
242,202,1
1339,215,7
127,59,8
2006,268,7
1283,377,7
1016,270,7
1121,93,10
47,161,10
2055,43,10
946,222,10
127,0,10
1945,241,9
876,168,10
52,19,10
197,215,7
1464,402,10
792,202,5
1117,203,10
1222,134,7
1471,170,7
371,340,10
462,83,9
476,482,9
142,435,6
50,18,10
2015,337,10
805,61,10
661,18,10
1582,227,10
45,260,4
323,384,7
1213,165,9
1890,83,10
1837,353,9
1283,373,7
309,74,9
146,123,8
933,320,10
1093,108,6
1937,149,9
77,32,4
186,329,8
1283,40,8
142,94,7
344,147,8
2112,382,7
1201,311,9
49,68,8
1771,39,8
1785,231,1
877,125,6
476,329,7
1481,104,8
1132,5,7
1690,249,1
720,25,7
1375,306,6
1039,203,10
573,256,6
72,449,9
1993,372,8
996,239,7
210,259,10
1614,211,10
763,333,2
186,71,9
1835,208,9
72,17,10
1591,295,1
2134,206,10
1237,82,4
692,259,9
422,56,10
695,322,7
227,413,9
20,94,10
337,312,7
1674,224,10
242,202,1
1968,10,10
952,15,6
175,25,10
1292,205,8
247,271,8
1202,440,8
2139,112,7
47,43,9
598,29,10
1718,59,10
671,9,10
188,219,8
64,96,6
227,12,10
921,86,10
635,244,8
1589,309,10
926,18,10
893,206,10
72,385,9
1310,6,1
1022,3,10
1075,317,7
2055,12,10
113,64,10
1091,132,7
638,252,10
1936,32,1
62,182,6
20,129,8
1758,2,10
1680,18,9
219,93,10
82,183,7
104,59,10
567,309,10
105,163,9
725,148,8
1021,481,9
22,224,10
745,29,8
344,93,7
1496,118,9
2016,164,9
562,93,10
1709,211,10
471,12,9
496,226,8
2045,45,8
866,222,10
39,153,9
62,272,6
40,25,6
347,233,9
729,168,8
1829,18,9
1492,360,2
635,383,8
586,86,1
144,167,10
2076,42,10
1016,131,9
1675,349,10
840,108,7
211,411,10
45,210,1
1018,150,6
52,227,10
176,202,3
450,242,6
2,103,7
41,420,7
1851,29,10
1383,9,10
1970,277,10
197,447,7
1889,79,8
846,208,8
221,218,10
1642,242,3
672,232,4
1123,5,7
1,27,10
59,153,8
191,32,4
319,94,8
1337,167,10
260,241,10
178,206,10
153,93,10
959,30,6
718,206,1
45,214,1
223,451,9
1246,31,10
153,117,8
62,241,6
48,97,10
2041,182,10
779,48,10
1771,82,8
635,26,9
553,18,10
1365,6,9
470,43,10
1395,88,10
1368,349,10
152,149,7
1721,206,10
1166,203,9
957,18,5
46,246,8
1142,460,6
1343,162,5
448,476,10
87,315,6
1075,118,5
594,225,10
324,0,9
1283,9,9
1991,206,10
821,230,5
880,18,10
35,374,9
64,62,8
2027,338,10
37,232,7
221,67,9
808,12,10
558,211,10
732,381,4
1432,86,9
584,203,10
703,126,6
1485,2,9
14,287,8
1457,369,10
166,149,10
219,239,10
1046,86,9
95,133,10
127,163,9
633,202,10
238,175,10
1289,211,10
966,59,10
1535,176,6
1626,35,10
1707,95,10
1188,86,10
1364,156,9
723,214,10
347,97,10
767,206,1
1202,72,9
1123,2,9
2096,59,10
1749,237,10
1838,161,8
402,148,7
845,96,10
1343,79,1
712,88,7
445,97,9
1671,172,9
1129,211,10
462,114,4
52,15,9
821,462,8
491,2,10
1237,382,7
994,222,9
1147,86,10
16,171,9
694,30,7
685,202,10
200,79,8
142,13,4
1401,89,6
572,176,7
450,93,10
481,139,8
74,168,7
457,202,10
267,93,10
1588,349,9
82,28,5
131,206,10
1347,335,8
918,204,8
105,334,10
74,225,4
683,132,8
282,18,8
611,259,9
600,206,9
307,394,10
549,29,10
1202,39,9
1387,233,10
423,230,8
1109,3,10
1096,61,8
1513,165,1
166,498,9
473,39,10
1827,211,10
980,34,9
1440,56,8
334,229,10
564,57,10
1059,307,9
267,235,10
1200,224,9
921,215,9
67,203,10
551,300,10
1109,211,10
62,264,8
1582,195,8
1407,59,1
56,237,1
217,231,9
72,84,10
2102,259,9
1066,232,10
511,95,6
1901,214,8
45,237,9
95,60,8
1538,41,4
1142,85,8
1376,82,10
950,87,8
1105,25,10
255,202,10
1684,204,10
1370,88,10
613,404,10
1113,164,7
385,165,8
601,163,6
694,96,9
1767,2,8
47,12,10
122,97,5
1570,196,10
239,59,8
1165,219,9
186,21,7
1096,137,7
1734,211,10
822,148,10
821,274,8
19,151,8
42,254,9
762,329,7
1061,320,3
657,239,10
879,215,10
341,165,8
552,350,10
2002,57,8
749,249,2
1642,390,5
1566,171,8
64,385,1
385,522,5
1107,73,9
317,214,9
516,12,10
391,371,8
388,148,10
535,211,10
1168,184,8
1152,124,9
1282,95,10
206,59,10
1835,87,10
1595,23,10
2088,15,8
74,319,4
418,206,8
854,156,8
2017,302,10
51,211,9
757,259,7
767,12,1
994,215,6
93,237,9
952,395,5
36,205,9
2100,102,10
138,194,6
1182,309,10
62,230,6
391,334,8
1478,328,10
1828,18,1
1111,0,10
188,204,10
248,166,8
848,392,3
1069,167,10
152,230,9
41,143,10
143,56,10
1812,9,10
47,32,8
1840,345,8
22,148,7
1768,168,6
746,12,10
310,208,10
65,77,7
318,98,1
212,211,9
343,35,10
1682,544,8
562,211,10
525,76,10
72,482,9
619,23,8
128,150,1
474,223,8
902,212,8
497,497,10
1847,24,7
333,59,8
1104,150,10
322,202,9
697,34,7
572,150,10
1241,16,9
1466,440,9
1161,329,7
1046,211,10
1552,234,8
137,176,10
899,9,8
875,254,9
22,211,10
34,334,1
514,312,8
946,226,9
1369,204,10
798,86,10
1998,87,9
1080,97,10
862,90,6
1561,322,7
1137,3,10
1109,519,6
692,19,10
947,0,10
707,92,8
1772,19,9
366,29,6
45,25,5
327,230,10
504,56,10
1978,150,8
933,111,10
1513,100,8
306,61,10
112,211,10
166,341,7
50,242,10
1109,344,7
959,38,4
1564,264,8
654,87,8
848,219,8
1108,369,10
119,226,9
448,204,10
605,12,10
68,98,10
267,41,8
166,130,8
1283,378,9
36,103,9
1982,441,1
783,8,9
948,196,5
339,12,9
1940,56,7
1016,178,8
605,204,10
1293,233,7
473,206,10
457,18,9
842,69,8
1253,0,8
272,8,7
1582,215,9
808,19,10
56,250,1
391,522,7
672,34,5
530,200,2
480,204,9
1300,88,10
624,30,7
1410,18,9
153,334,1
153,103,9
176,204,10
2094,270,10
323,180,9
337,305,7
1678,204,10
156,150,1
1171,301,10
1123,322,6
927,0,9
305,214,7
1672,150,10
64,76,5
997,30,6
1112,115,10
700,86,8
1592,56,10
1409,324,6
670,230,10
2139,108,10
127,274,9
460,59,10
1514,297,5
66,132,9
2112,68,7
43,429,3
1673,87,10
1028,158,9
1460,211,10
971,301,10
547,43,10
122,204,10
707,207,10
513,153,7
745,118,9
1692,74,9
1877,30,6
830,404,7
64,124,7
651,87,10
300,12,10
72,330,9
337,329,10
2,20,9
1304,219,10
1661,460,7
21,42,10
170,206,10
743,150,10
573,226,5
738,19,6
72,104,10
1162,226,9
230,29,10
188,168,9
524,156,7
481,53,8
775,83,10
1440,96,9
1407,94,1
129,338,9
788,329,5
35,387,8
493,350,3
344,272,8
1455,336,8
446,115,6
599,202,9
1016,119,7
762,204,8
288,238,4
933,59,10
128,9,10
175,229,8
324,87,8
1757,4,1
64,166,3
316,13,4
991,211,10
662,535,8
1144,270,8
543,372,10
52,104,7
1852,209,9
332,5,10
845,312,8
752,30,3
1566,231,9
284,133,8
557,129,10
2028,78,8
1091,3,10
1060,301,9
513,88,7
43,16,9
966,88,9
1281,17,7
1361,263,10
269,259,8
65,340,9
1104,352,6
119,98,9
1014,13,8
1564,255,9
35,379,7
1471,86,9
2037,124,10
1825,168,9
421,211,10
1343,94,5
2009,322,9
850,230,10
152,46,8
493,94,8
1454,213,10
536,130,9
1414,320,7
1014,124,8
40,12,9
384,202,10
2004,31,10
970,222,10
271,94,10
333,300,8
946,366,2
1109,198,5
510,18,1
166,268,9
37,281,8
514,276,8
655,203,10
94,508,6
1249,335,10
610,57,6
44,171,7
525,26,10
1666,206,10
413,206,10
183,13,3
1008,148,10
952,477,6
241,434,9
787,93,10
2022,211,10
74,226,8
213,18,10
1211,13,9
1564,481,9
101,404,8
1765,167,10
83,149,7
1561,242,9
57,202,9
1961,211,1
1602,204,10
74,216,8
858,259,10
1572,249,10
1248,88,10
1723,174,10
992,214,10
1847,276,10
1368,39,10
848,53,9
1255,140,7
317,124,9
1680,93,10
1465,23,1
120,32,7
1213,9,9
1801,12,10
210,95,9
43,175,6
52,207,10
52,431,5
1105,9,10
1478,183,9
529,222,1
10,231,9
270,10,9
1122,1,9
64,34,6
373,66,10
1303,52,10
67,233,10
2013,264,10
1863,67,8
1221,216,10
782,216,10
52,464,6
1471,305,7
1199,411,10
325,66,7
1542,208,10
1674,523,10
269,56,9
11,105,8
63,169,9
369,202,9
408,12,5
439,205,10
271,202,10
525,214,10
211,208,10
1231,242,9
74,69,8
1305,233,9
2061,176,8
952,273,6
1093,116,9
833,34,7
179,206,10
270,304,10
1149,3,7
704,10,7
815,168,10
470,147,10
624,83,7
186,439,9
323,503,7
166,385,9
836,203,8
1134,291,10
503,61,1
341,8,7
712,97,7
376,148,10
2140,402,5
1631,206,10
10,11,10
494,1,6
484,385,9
1343,39,7
495,150,10
269,69,9
333,99,8
85,15,10
2031,53,6
1569,378,8
111,67,9
880,337,1
251,45,10
166,266,10
53,211,10
1355,46,8
483,212,7
1696,204,1
337,79,8
1363,9,2
1874,83,10
1671,259,9
524,12,8
1677,229,10
78,59,7
892,203,10
79,212,6
351,177,5
1681,83,10
10,204,9
1021,431,2
1120,149,8
1325,222,8
1617,347,7
1583,322,7
952,204,10
661,148,7
1103,414,7
325,56,8
34,237,10
1264,232,10
1019,168,10
1787,34,9
835,227,10
2030,281,8
1257,226,9
43,183,6
2119,337,10
1577,115,9
215,168,10
1847,213,10
1544,248,1
1337,212,10
372,12,10
1698,231,9
2010,34,7
39,237,10
919,330,8
536,180,10
391,231,9
74,348,5
22,230,10
613,12,10
1445,24,8
943,211,10
1750,420,5
398,182,7
2,98,8
57,244,8
1457,212,10
514,428,7
174,18,10
564,337,9
476,229,8
1401,12,9
536,206,10
454,71,10
862,148,7
1022,98,9
1621,204,10
838,149,8
1910,39,8
1868,216,10
236,211,8
578,12,10
24,12,8
852,156,8
39,259,8
476,335,6
1086,86,10
1773,104,10
928,215,9
1586,2,9
1109,2,10
1481,461,5
876,211,10
2060,18,10
483,10,6
152,79,10
1552,12,6
663,25,8
1634,206,10
31,79,9
1055,266,3
1056,211,10
100,28,9
1042,18,7
781,224,10
1168,234,8
62,23,6
249,158,10
94,501,9
1335,14,10
1514,46,3
1282,88,9
462,19,1
1396,233,10
776,25,6
105,18,10
1202,380,9
1907,83,9
94,121,10
1658,337,1
19,46,5
1324,45,10
2041,478,10
1264,29,1
973,0,8
598,18,10
514,440,6
1794,93,10
856,27,10
184,231,10
460,56,8
2073,132,8
1114,275,4
1123,59,9
1096,210,6
2030,17,7
1720,12,10
36,311,10
270,340,10
1866,211,10
57,104,8
22,43,10
405,45,6
1744,94,9
64,25,5
202,211,10
166,212,9
138,128,9
217,24,4
455,450,10
2007,61,8
1892,20,10
197,72,9
38,126,8
840,297,9
518,204,10
862,94,8
476,404,2
503,277,7
478,0,7
2127,79,10
1123,233,9
197,350,7
732,390,6
266,222,9
1552,105,5
483,470,9
1748,59,7
312,97,8
1275,45,10
1861,72,6
1317,233,9
74,86,10
855,380,10
1967,479,3
480,202,10
1871,97,10
241,76,10
1155,1,10
1702,204,10
378,111,7
92,223,10
806,207,9
1307,227,9
476,226,10
872,243,9
1050,0,10
158,18,10
1992,11,10
1205,150,10
1334,9,1
254,79,4
1281,98,7
338,309,5
221,211,10
2089,230,8
245,226,9
269,96,9
1346,30,7
1620,256,6
672,18,7
22,59,6
850,203,10
257,206,10
1191,59,8
1782,216,9
600,253,7
115,206,10
1953,211,10
384,237,8
804,5,7
1181,86,10
524,59,7
45,42,2
333,319,8
57,205,8
423,203,9
1979,390,6
39,91,10
747,202,10
42,27,7
1785,3,1
166,259,10
10,206,10
1055,104,5
1486,256,8
1338,214,10
269,170,7
152,104,9
34,330,10
249,86,10
1281,132,8
171,312,7
910,96,10
844,59,8
890,359,6
191,168,5
573,67,7
854,32,7
672,2,7
773,219,10
110,360,1
1115,72,10
146,230,8
37,406,5
195,444,8
158,185,6
1492,380,7
1551,6,4
1112,206,10
224,215,7
1672,315,10
573,208,9
423,71,10
158,40,1
1132,61,9
108,231,10
697,401,7
1541,66,6
267,5,7
18,208,10
48,393,8
1608,24,9
274,202,8
1994,168,10
246,168,9
1269,168,10
1571,227,10
151,147,10
22,153,7
30,253,7
1025,411,7
1925,201,10
418,19,10
1029,136,8
62,140,7
2137,242,7
379,206,10
1133,93,10
682,29,9
1022,8,9
129,158,9
667,86,10
14,146,8
379,124,10
296,25,10
35,163,8
1599,93,10
1407,147,1
75,60,10
2073,332,7
1892,206,10
872,165,7
1499,205,9
848,196,6
486,19,1
1926,149,10
582,224,10
91,86,9
1954,79,10
935,32,7
1869,10,10
1202,80,10
79,204,6
11,132,7
514,420,6
46,167,9
1253,288,9
1410,222,10
298,206,7
411,12,1
72,185,7
241,9,9
1458,369,10
95,168,10
221,150,10
22,18,9
31,208,9
22,204,10
64,129,8
944,120,10
131,224,8
858,12,10
63,34,9
21,269,10
84,162,10
213,211,10
346,57,7
400,326,8
1956,341,10
1304,88,10
150,86,7
1023,9,10
1200,80,9
838,11,7
756,12,10
1981,97,7
584,211,10
635,60,9
458,94,8
890,3,8
779,18,10
476,552,7
807,12,10
465,216,10
694,89,8
1901,380,3
267,215,10
1456,83,5
784,369,6
37,184,7
237,232,10
45,355,2
221,100,10
1288,229,10
1634,204,9
461,121,10
483,83,7
1721,59,9
72,71,10
1792,92,10
605,211,10
1641,153,10
52,457,7
1280,549,8
1661,124,10
789,203,8
752,26,8
975,87,10
1695,86,10
597,59,5
7,213,10
364,18,10
74,340,9
1572,323,10
651,93,8
44,86,10
1426,206,1
1939,423,10
1222,256,8
1141,13,8
1361,86,10
1485,56,9
588,100,10
1544,385,8
1004,273,7
11,74,7
124,516,7
321,82,8
218,16,10
2023,12,8
1161,165,9
1091,203,10
820,18,7
20,326,10
401,12,9
1106,226,8
543,2,10
60,41,9
267,9,8
1623,41,10
115,230,1
1279,32,1
738,229,6
944,45,10
2072,201,10
301,12,10
862,233,8
583,72,9
945,224,6
229,81,7
973,180,8
1305,88,9
64,156,6
1303,165,9
183,229,10
1126,205,10
484,12,10
422,219,10
1853,263,10
1733,323,9
1970,343,10
2138,120,10
544,69,4
1201,72,10
635,215,10
826,3,10
312,340,6
478,12,9
619,206,8
1979,73,8
197,133,6
1350,285,7
1188,204,10
439,147,10
1938,17,10
1671,424,10
390,13,10
1516,18,10
648,117,9
73,62,10
1456,176,1
2003,39,10
622,202,9
1729,10,10
945,222,10
248,165,10
2092,66,9
1430,96,4
862,72,5
793,263,10
957,330,9
1194,0,10
1104,0,10
1283,375,8
1764,2,9
810,202,10
77,435,2
1235,36,8
1035,216,9
1507,12,8
1665,98,10
219,13,8
328,338,10
817,55,8
267,234,7
1343,161,3
1854,158,8
1745,12,9
549,124,10
1594,260,10
1497,277,9
43,205,5
77,344,6
72,57,7
597,233,9
2117,46,8
269,388,8
317,206,10
1570,2,10
295,259,10
620,32,8
232,169,10
2005,45,10
70,445,5
1573,214,10
2015,10,10
640,25,8
49,127,7
1456,453,3
1696,79,1
836,173,7
323,76,7
2067,182,10
1866,304,8
2069,256,8
793,125,8
1449,225,10
575,211,1
1800,126,10
52,273,6
1165,204,9
75,11,10
524,376,6
897,3,10
1481,153,7
1884,71,8
1440,208,8
351,9,10
732,484,8
1076,226,8
870,80,10
1134,0,8
1524,83,8
2120,218,7
739,204,10
873,307,5
1978,18,8
1687,410,5
143,86,10
1216,26,9
486,86,8
1677,37,8
1252,150,10
1607,3,7
1471,24,9
305,0,6
865,71,10
1386,232,10
1283,215,8
1456,18,9
22,124,9
1712,57,7
199,93,10
239,224,7
1862,264,8
836,232,10
1001,23,7
716,97,7
1604,84,9
42,237,9
1028,172,8
852,154,7
495,317,9
73,208,10
56,244,1
1568,297,10
399,12,9
133,216,10
132,5,4
1330,233,10
781,30,5
1807,93,10
1617,32,7
1502,166,2
1994,18,10
851,124,9
1320,40,7
1342,43,8
349,202,10
882,203,1
2063,12,10
52,214,10
522,87,8
77,13,7
175,203,10
1248,1,7
342,204,9
895,45,7
64,113,6
1405,4,10
91,28,7
1196,353,10
39,228,8
2032,33,10
940,276,5
657,68,6
811,59,9
725,71,10
1563,116,10
399,95,9
197,242,8
1046,46,9
476,41,9
1535,16,10
77,21,2
637,98,10
57,262,8
1158,224,10
3,30,7
253,168,10
1123,13,6
763,96,10
31,59,9
22,317,4
1311,150,10
89,20,6
1096,96,6
77,29,6
377,18,9
1174,12,1
1561,39,10
1880,226,10
1130,168,10
89,241,7
42,166,7
2031,46,9
499,265,10
666,19,7
413,231,10
1174,224,8
1789,387,9
92,318,8
666,16,9
1471,264,7
0,71,9
758,83,9
1572,18,10
474,87,8
1958,211,10
71,214,9
43,4,7
431,206,10
34,48,1
447,59,10
1925,149,10
166,309,9
657,367,9
1956,96,10
1470,70,9
1303,18,9
1919,288,8
18,94,7
854,0,8
421,12,10
49,151,7
65,334,9
274,42,9
195,202,10
194,8,10
1098,226,10
767,19,1
1552,93,9
65,208,7
821,255,9
501,41,10
841,206,10
383,172,10
716,168,10
414,12,9
624,207,8
872,231,10
58,11,10
1461,34,10
1228,4,10
1230,86,10
6,152,10
454,206,10
267,322,6
449,202,10
726,272,10
2079,256,9
2127,206,1
651,237,9
1278,18,1
264,224,1
973,390,7
49,28,8
1210,203,1
536,61,9
476,148,5
821,24,8
1132,507,1
153,120,7
1280,59,2
1022,34,9
1096,22,5
113,205,10
313,308,6
94,232,10
474,3,2
269,23,8
90,3,10
296,206,10
0,18,9
400,92,10
1719,168,7
882,93,10
2018,397,8
1403,87,8
306,263,9
509,43,10
277,9,9
46,217,8
72,183,10
263,2,9
1104,2,10
474,263,7
1132,34,8
967,166,9
1806,206,10
517,204,9
755,211,10
649,74,8
385,82,5
762,26,9
398,40,4
59,59,10
1572,86,10
45,40,1
152,86,10
1201,367,8
1515,212,9
1207,448,7
672,39,9
815,153,4
881,86,1
1993,36,10
1842,151,6
56,5,10
284,211,10
582,18,10
821,29,10
74,183,5
1802,240,1
827,71,8
970,41,1
1222,42,7
564,148,8
92,125,7
460,72,8
1096,86,9
224,0,8
349,12,9
996,165,10
692,126,8
1193,224,10
944,119,10
1662,29,10
933,266,10
104,165,8
309,100,10
1445,17,9
651,448,7
177,45,10
518,19,9
897,18,10
35,61,7
1034,161,9
2109,142,9
1489,71,8
587,272,9
1052,211,10
1717,93,10
223,204,9
952,11,8
938,133,5
101,31,8
1674,204,10
2078,222,7
413,214,9
663,95,8
0,25,7
774,212,7
759,96,1
152,203,10
732,292,7
522,35,10
1992,367,10
514,461,7
514,287,6
368,1,9
1183,329,10
732,108,8
1471,360,7
862,259,7
1408,43,10
41,32,8
679,242,10
1492,204,8
698,93,8
95,20,7
1846,150,10
381,79,10
1273,31,3
644,12,10
267,272,6
1279,359,2
1694,97,6
324,256,7
256,243,8
337,215,8
862,202,10
52,42,10
1872,205,8
188,224,8
810,211,10
765,330,10
221,202,10
351,32,5
784,242,10
72,45,10
279,203,10
111,59,9
1028,66,8
45,83,5
1580,229,5
424,168,10
229,19,8
945,87,7
418,134,9
1381,10,10
1695,45,9
639,212,9
558,168,10
67,211,10
1103,142,8
1114,9,10
405,62,4
169,12,10
1548,206,9
267,360,6
176,242,10
62,370,9
54,236,6
1238,72,9
1881,196,8
1087,204,9
768,211,10
137,9,10
91,5,10
1519,232,10
543,202,10
85,277,9
783,86,9
1020,73,1
1671,83,2
45,432,1
272,56,10
1332,40,10
43,312,8
1113,361,6
2109,58,10
323,325,8
2033,251,9
230,96,10
1256,206,1
1140,89,8
142,98,8
1318,207,8
743,163,5
79,34,8
2050,34,7
1456,157,6
492,29,10
1986,18,10
341,211,10
1776,232,10
778,1,10
1132,155,8
803,254,9
959,18,8
502,13,9
1011,212,9
2086,450,10
45,113,2
92,34,7
1204,203,8
474,167,7
1945,412,5
2091,49,9
1087,89,8
2115,59,7
352,263,10
779,211,10
1838,59,10
31,18,8
239,70,8
984,203,1
87,211,10
283,168,6
1142,342,9
1114,12,10
762,237,9
1046,212,8
1386,12,10
821,40,5
1218,94,10
469,434,8
382,203,9
1343,169,7
1161,86,7
418,211,10
272,304,10
1241,149,9
1132,337,8
105,259,10
562,211,10
921,100,10
127,199,8
1744,242,8
1096,72,7
1236,100,8
1419,206,10
1339,206,1
1482,167,5
1012,206,1
544,320,4
1158,255,8
290,153,1
444,69,9
22,204,10
1842,410,3
48,28,3
559,277,1
30,76,7
269,215,9
1028,58,9
366,226,7
1817,18,1
323,239,7
450,350,10
132,165,8
1846,387,9
1047,2,10
782,329,10
821,148,5
481,404,7
2,107,7
1754,240,10
1376,305,10
1201,233,8
1489,219,6
1145,55,10
370,70,10
1787,124,10
1660,214,10
267,344,7
170,175,9
324,222,9
6,28,10
1281,34,9
686,142,7
413,8,8
11,93,8
179,88,10
224,35,7
723,97,10
1087,91,9
72,214,10
42,181,7
170,428,10
1500,25,10
2025,214,8
1591,420,1
405,254,5
197,71,5
428,206,10
340,3,10
