user_id,item_id,test_id
872,40,7707
1988,223,7708
1398,86,7709
245,206,7710
2010,69,7711
153,86,7712
341,32,7713
1963,78,7714
179,125,7715
838,36,7716
1202,542,7717
119,39,7718
1202,363,7719
2006,234,7720
1104,7,7721
1938,29,7722
1947,95,7723
1206,404,7724
245,66,7725
132,202,7726
1061,166,7727
1318,8,7728
1471,368,7729
1203,212,7730
1914,241,7731
281,96,7732
1462,94,7733
1389,84,7734
2070,153,7735
249,41,7736
863,239,7737
1444,60,7738
130,126,7739
1762,95,7740
880,88,7741
74,212,7742
46,206,7743
1614,2,7744
1562,349,7745
343,12,7746
269,1,7747
845,12,7748
1378,18,7749
1205,204,7750
240,214,7751
349,265,7752
460,97,7753
793,226,7754
1283,206,7755
892,168,7756
1036,203,7757
921,181,7758
915,95,7759
166,231,7760
481,266,7761
37,256,7762
1535,428,7763
1421,16,7764
94,448,7765
1918,67,7766
588,168,7767
811,32,7768
476,324,7769
111,18,7770
1371,88,7771
2114,48,7772
689,203,7773
1712,22,7774
301,12,7775
1010,53,7776
1750,256,7777
213,202,7778
47,202,7779
481,426,7780
11,87,7781
61,241,7782
1841,13,7783
853,87,7784
1834,307,7785
1811,41,7786
503,103,7787
1132,353,7788
1750,271,7789
2061,206,7790
85,428,7791
1161,469,7792
72,233,7793
703,307,7794
994,287,7795
2045,340,7796
1040,71,7797
323,181,7798
1219,89,7799
525,18,7800
2120,189,7801
50,229,7802
476,233,7803
64,242,7804
1781,53,7805
1376,32,7806
1241,87,7807
90,87,7808
1762,2,7809
1209,275,7810
796,98,7811
480,150,7812
392,116,7813
317,100,7814
64,464,7815
745,165,7816
1177,167,7817
1168,411,7818
1732,224,7819
2138,112,7820
1033,4,7821
307,93,7822
439,9,7823
317,246,7824
355,133,7825
575,206,7826
236,149,7827
20,26,7828
413,226,7829
1700,97,7830
489,18,7831
1033,305,7832
933,55,7833
1103,173,7834
1283,549,7835
950,241,7836
1526,2,7837
35,110,7838
229,88,7839
732,135,7840
667,168,7841
1188,231,7842
689,309,7843
619,242,7844
467,79,7845
449,254,7846
826,41,7847
166,499,7848
1420,211,7849
796,204,7850
1096,342,7851
606,203,7852
1470,226,7853
560,16,7854
229,165,7855
1334,147,7856
1876,16,7857
2071,232,7858
1056,69,7859
1492,92,7860
306,307,7861
1970,97,7862
752,203,7863
341,202,7864
982,197,7865
836,18,7866
1757,123,7867
287,26,7868
158,164,7869
1415,149,7870
797,203,7871
40,41,7872
1259,168,7873
1149,6,7874
47,97,7875
635,34,7876
1350,214,7877
552,265,7878
1100,25,7879
22,35,7880
16,95,7881
1059,12,7882
331,211,7883
355,86,7884
2006,215,7885
217,226,7886
1403,253,7887
1248,233,7888
2047,435,7889
293,221,7890
410,17,7891
1293,100,7892
244,314,7893
1132,437,7894
186,407,7895
474,309,7896
1874,434,7897
61,86,7898
43,108,7899
482,96,7900
966,334,7901
142,156,7902
372,376,7903
1511,43,7904
1438,330,7905
414,30,7906
729,26,7907
810,70,7908
2091,296,7909
1283,212,7910
1389,148,7911
1644,29,7912
945,98,7913
1256,404,7914
1698,225,7915
322,230,7916
524,243,7917
481,16,7918
1485,360,7919
1346,200,7920
532,124,7921
1678,214,7922
1456,52,7923
838,58,7924
2027,55,7925
752,383,7926
62,258,7927
1658,19,7928
590,148,7929
441,103,7930
683,525,7931
1514,10,7932
1132,163,7933
1029,148,7934
1667,168,7935
1109,239,7936
308,204,7937
147,9,7938
952,149,7939
938,508,7940
752,45,7941
1973,87,7942
311,256,7943
1787,17,7944
1027,204,7945
1593,232,7946
166,231,7947
356,207,7948
74,256,7949
238,12,7950
891,0,7951
564,396,7952
1761,206,7953
1066,18,7954
1364,108,7955
10,168,7956
267,323,7957
1227,72,7958
484,325,7959
730,325,7960
239,17,7961
476,24,7962
448,168,7963
349,25,7964
644,211,7965
1895,58,7966
946,29,7967
2110,158,7968
486,204,7969
43,359,7970
610,202,7971
249,279,7972
1919,273,7973
30,174,7974
2088,435,7975
1450,265,7976
426,34,7977
696,89,7978
1350,150,7979
1764,283,7980
13,32,7981
45,23,7982
27,28,7983
973,93,7984
922,30,7985
74,230,7986
549,125,7987
1494,32,7988
249,227,7989
21,16,7990
1847,109,7991
1163,94,7992
197,94,7993
124,377,7994
2028,151,7995
1642,153,7996
424,7,7997
821,70,7998
1360,19,7999
1588,86,8000
1192,256,8001
39,303,8002
514,507,8003
1633,204,8004
1636,71,8005
2039,206,8006
735,212,8007
2034,261,8008
1286,386,8009
800,223,8010
88,231,8011
1471,13,8012
1990,163,8013
382,202,8014
444,167,8015
127,360,8016
256,224,8017
166,206,8018
1139,203,8019
1373,204,8020
1202,311,8021
39,20,8022
1339,2,8023
2026,168,8024
476,13,8025
872,412,8026
28,208,8027
2089,100,8028
840,24,8029
720,59,8030
446,119,8031
1735,109,8032
1872,412,8033
46,34,8034
1620,213,8035
840,4,8036
628,9,8037
857,9,8038
781,517,8039
1061,150,8040
519,12,8041
1830,271,8042
1664,307,8043
705,256,8044
385,235,8045
811,56,8046
611,142,8047
1993,168,8048
47,72,8049
1456,288,8050
142,318,8051
692,41,8052
458,71,8053
408,164,8054
242,353,8055
1418,390,8056
1456,249,8057
20,242,8058
150,29,8059
1996,335,8060
332,87,8061
94,374,8062
420,105,8063
428,202,8064
45,321,8065
653,206,8066
1595,330,8067
1281,92,8068
79,32,8069
651,123,8070
1249,242,8071
56,167,8072
28,67,8073
564,80,8074
47,204,8075
719,202,8076
1559,370,8077
902,465,8078
52,374,8079
815,66,8080
481,448,8081
577,211,8082
153,256,8083
1407,330,8084
666,18,8085
249,69,8086
114,93,8087
1238,203,8088
826,338,8089
323,306,8090
52,14,8091
929,208,8092
253,204,8093
166,250,8094
256,89,8095
1061,204,8096
2081,116,8097
1867,150,8098
846,126,8099
325,222,8100
164,18,8101
349,385,8102
732,499,8103
1075,117,8104
1213,377,8105
875,4,8106
663,233,8107
1820,93,8108
56,17,8109
510,32,8110
827,41,8111
933,120,8112
344,148,8113
111,238,8114
1176,10,8115
1978,289,8116
211,230,8117
517,59,8118
1312,219,8119
1046,168,8120
89,411,8121
10,12,8122
59,140,8123
1843,58,8124
1983,100,8125
1471,83,8126
826,9,8127
1920,23,8128
1364,107,8129
2124,367,8130
749,13,8131
56,89,8132
43,263,8133
1434,211,8134
1412,12,8135
763,304,8136
1304,206,8137
1979,423,8138
48,66,8139
804,40,8140
72,35,8141
50,58,8142
72,386,8143
732,405,8144
1095,211,8145
615,304,8146
657,61,8147
1103,13,8148
1215,308,8149
1018,203,8150
884,133,8151
829,207,8152
1734,219,8153
323,320,8154
123,71,8155
666,2,8156
499,61,8157
1352,29,8158
179,1,8159
1592,226,8160
1631,150,8161
11,72,8162
45,334,8163
703,41,8164
902,188,8165
72,333,8166
2015,211,8167
943,147,8168
779,12,8169
556,222,8170
990,449,8171
58,103,8172
56,163,8173
498,229,8174
92,306,8175
221,254,8176
1292,23,8177
1280,125,8178
196,87,8179
793,25,8180
520,27,8181
1346,247,8182
409,227,8183
677,41,8184
105,61,8185
1186,12,8186
767,226,8187
1029,19,8188
1459,369,8189
2115,271,8190
414,350,8191
426,153,8192
881,204,8193
1086,344,8194
22,26,8195
1122,86,8196
0,10,8197
404,211,8198
182,34,8199
1822,100,8200
1712,517,8201
1346,89,8202
539,148,8203
58,141,8204
1142,227,8205
46,208,8206
1113,2,8207
1629,97,8208
1378,233,8209
641,35,8210
1104,168,8211
1253,227,8212
439,140,8213
2016,167,8214
1202,187,8215
555,60,8216
272,222,8217
1962,216,8218
1960,96,8219
1246,94,8220
530,276,8221
219,59,8222
640,3,8223
1544,215,8224
379,144,8225
1215,226,8226
39,149,8227
1785,224,8228
733,60,8229
763,107,8230
1055,3,8231
704,260,8232
726,214,8233
306,226,8234
867,251,8235
708,211,8236
43,96,8237
1780,184,8238
2084,208,8239
83,147,8240
269,520,8241
45,423,8242
1418,448,8243
460,208,8244
652,206,8245
1433,81,8246
153,111,8247
623,12,8248
748,150,8249
1863,25,8250
166,522,8251
1817,100,8252
1580,13,8253
882,98,8254
377,70,8255
280,114,8256
91,389,8257
972,34,8258
166,206,8259
1388,88,8260
1001,82,8261
240,202,8262
267,49,8263
877,356,8264
511,239,8265
230,58,8266
1338,89,8267
558,34,8268
939,41,8269
1510,343,8270
70,62,8271
481,98,8272
1821,18,8273
899,86,8274
1675,206,8275
1019,208,8276
351,171,8277
1123,525,8278
1121,86,8279
722,319,8280
567,224,8281
105,41,8282
136,104,8283
1123,344,8284
936,232,8285
933,330,8286
195,222,8287
821,411,8288
973,96,8289
996,223,8290
323,479,8291
135,265,8292
397,519,8293
476,93,8294
1661,392,8295
24,16,8296
1514,234,8297
672,202,8298
11,104,8299
757,203,8300
1792,29,8301
1168,201,8302
45,128,8303
1942,211,8304
1613,157,8305
439,238,8306
852,59,8307
1616,3,8308
481,434,8309
728,202,8310
1453,320,8311
1150,330,8312
635,104,8313
933,566,8314
1082,340,8315
476,82,8316
1721,57,8317
2,67,8318
604,12,8319
1303,97,8320
1753,121,8321
1660,100,8322
2031,42,8323
2031,321,8324
999,335,8325
238,154,8326
1826,428,8327
924,325,8328
1381,56,8329
424,43,8330
2076,529,8331
483,59,8332
978,89,8333
1751,20,8334
1777,267,8335
62,57,8336
236,3,8337
952,25,8338
725,212,8339
152,214,8340
413,86,8341
1772,71,8342
1145,19,8343
183,163,8344
2038,16,8345
269,250,8346
1219,4,8347
1063,206,8348
1449,34,8349
648,57,8350
2133,267,8351
1105,39,8352
8,204,8353
323,476,8354
794,29,8355
1120,53,8356
2128,210,8357
1456,319,8358
221,205,8359
821,83,8360
907,29,8361
873,170,8362
974,97,8363
1123,411,8364
1523,223,8365
937,12,8366
1695,377,8367
620,150,8368
512,41,8369
845,26,8370
18,18,8371
21,97,8372
